id,Title,Singer,Lyric,genre,path,gender
10,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),별빛이 내린 밤 그 풍경 속 너와 나 날 새롭게 하는 따뜻하게 만드는 니 눈빛 니 미소 영원히 담아둘게 너로 가득한 맘 널 닮아가는 나 날 위한 선물 꿈보다 더 아름다운 서로의 품에서 끝 없는 밤을 걷자 나의 모든 날들을 다 주고싶어 내 이 맘을 모두 전하고 싶어 잠들지 못한 푸른 바람들 이렇게 밝게 이 밤을 비춰 너와 작은 일상을 함께 하는게 내 가장 큰 기쁨인걸 넌 알까 내 세상 속에 넌 빛이 되어 지금 모습 그대로 내 곁에만 행복이 짙은 날 어둠이 없는 밤 같은 맘 속에 같은 꿈이 피어난 건 우리의 정해진 운명이 맞닿은거야 나의 모든 날들을 다 주고싶어 내 이 맘을 모두 전하고 싶어 잠들지 못한 푸른 바람들 이렇게 밝게 이 밤을 비춰 너와 작은 일상을 함께 하는게 내 가장 큰 기쁨인걸 넌 알까 내 세상 속에 넌 빛이 되어 지금 모습 그대로 내 곁에만 내게 온 너란 빛이 눈 부셔도 네 앞에서 한 순간도 눈 감지 않아 다가올 시간도 계절의 바람도 널 데려가지 못하게 내가 더 좋은 사람이 되고 싶어 더 아름답게 널 안을 수 있게 잠들지 못한 잠들 수 없는 바람들이 널 부르고 있어 언제까지나 너와 함께 할거야 내 마지막 숨결도 너일거야 내 세상 속에 넌 빛이 되어 지금 모습 그대로 내 곁에만 이렇게 밝게 이 밤을 비춰,"RnB_Soul, Indie",/content/drive/MyDrive/Hmm2Song/data/song/Full_input/010.mp3,남성
11,괜찮아도 괜찮아 (That's okay),디오 (D.O.),숱하게 스쳐간 감정들에 무뎌지는 감각 언제부턴가 익숙해져버린 마음을 숨기는 법들 난 어디쯤에 와 있나 앞만 보고 달려오기만 했던 돌아보는 것도 왠지 겁이 나 미뤄둔 얘기들 시간이 가듯 내 안엔 행복했었던 때론 가슴이 저릴 만큼 눈물겨운 날도 매일 같이 뜨고 지는 태양과 저 달처럼 자연스레 보내 때론 울고 때론 웃고 기대하고 아파하지 다시 설레고 무뎌지고 마음이 가는 대로 있는 그대로 수많은 별이 그랬듯이 언제나 같은 자리 제 몫의 빛으로 환하게 비출 테니 숨기지 말고 너를 보여줄래 편히 네 모습 그대로 그래 괜찮아 괜찮아도 오늘 난 처음으로 솔직한 내 마음을 마주해 거울 앞에 서는 것도 머뭇대 이 표정은 또 왜 이리도 어색해 아름다운 건 늘 소중하고 잠시 머물다 아득히 멀어져도 늘 마주 보듯 평범한 일상을 채울 마음의 눈 그 안에 감춰둔 외로움도 잠시 머물 수 있게 해 그저 바라봐 부드러운 바람이 불면 마음을 열어 지나갈 하루야 때론 울고 때론 웃고 기대하고 아파하지 다시 설레고 무뎌지고 마음이 가는 대로 있는 그대로 수많은 별이 그랬듯이 언제나 같은 자리 제 몫의 빛으로 환하게 비출 테니 숨기지 말고 너를 보여줄래 편히 네 모습 그대로 그래 괜찮아 괜찮아도 두 손에 가득 채워질 추억들은 소중한 우리 이야기 진심이 담긴 마음이 시간이 지나 다시 기억할 수 있다면 말할 수 있을까 너도 행복했다고 너와 울고 같이 웃고 기대하고 아파했지 모든 걸 쏟고 사랑하고 마음이 가는 대로 있는 그대로 말하지 못할 고민거리 깊게 상처 난 자리 늘 같은 속도로 흘러가는 시간이 언제나 그랬듯이 씻어내줄 테니 흐르듯 살아도 그냥 괜찮아 괜찮아도,RnB_Soul,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/011.mp3,남성
12,밤 (Night),dori,영화 같던 이 밤 사랑했던 이 밤 너와 걷던 이 밤을 기억 속에 머물러줘  영화 같던 이 밤 사랑했던 이 밤 너와 걷던 이 밤을 기억 속에 머물러줘 널 또 떠올린 이 밤  낮이지나 매일 밤이 되면 네 생각에 나는 솔직해져 아직까지 너를 잊지 못하고 난  많이 지났던 이 장소에선 한 번쯤은 만나길 바라며 외쳤어 난 너를 보고 싶다고 난  비슷한 듯 다른 옷차림 너와 갔던 그 장소와 거리는 그리운 네 모습 매일이 괴로워  오늘 밤에 난 널 추억할게 이 음악이 제발 네게 닿기를 홀린 것처럼 난 그때를 떠올려  영화 같던 이 밤 사랑했던 이 밤 너와 걷던 이 밤을 기억 속에 머물러줘  영화 같던 이 밤 사랑했던 이 밤 너와 걷던 이 밤을 기억 속에 머물러줘 널 또 떠올린 이 밤  다시 너와 그날 밤이 오면 그 순간엔 뭘 하고 싶은지 무슨 말을 해야 할지 나는 모르지만  그때처럼 너와 밤에 둘이 그저 걸어도 난 좋았었다고 매일 밤을 너와 함께하고 싶었지 난  비슷한 듯 다른 옷차림 너와 갔던 그 장소와 거리는 그리운 네 모습 매일이 괴로워  오늘 밤에 난 널 추억할게 이 음악이 제발 네게 닿기를 홀린 것처럼 난 그때를 떠올려  영화 같던 이 밤 사랑했던 이 밤 너와 걷던 이 밤을 기억 속에 머물러줘  영화 같던 이 밤 사랑했던 이 밤 너와 걷던 이 밤을 기억 속에 머물러줘  영화 같던 이 밤 사랑했던 이 밤 너와 걷던 이 밤을 기억 속에 머물러줘  영화 같던 이 밤 사랑했던 이 밤 너와 걷던 이 밤을 기억 속에 머물러줘 널 또 떠올린 이 밤,RnB_Soul,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/012.mp3,남성
13,사람 Pt.2 (feat. 아이유),Agust D,"So time is yet now Right here to go I know you know Anything does know So time is yet now Right here to go Nobody doesn’t know anymore 사랑이라는 말 어쩌면 순간의 감정의 나열 조건이 붙지 나는 무얼 사랑하는가 충분히 사랑받지 못한 아이 그래서 무엇보다 신중한 타입 나는 말야 원해 진중한 사이 알잖아 영원은 모래성 잔잔한 파도에도 힘없이 쉽게 무너져 상실은 무엇 때문에 슬픈 걸까 사실은 두려운 게 슬픈 거야 So far away, you’re gone Getting far away Too far away, you’re gone I know I have to know So time is yet now Right here to go I know you know Anything does know So time is yet now Right here to go Nobody doesn’t know anymore 당신은 무엇 땜에 슬픈 걸까 사실은 두려움이 큰 거잖아 함께 미래를 그리던 우리는 없고 쌓은 모래성들을 부숴 버린 것은 우린 거야 승패가 없는 게임이라지만 난 언제나 game loser 모든 걸 주겠다던 우린 모든 것을 부셔 그리고 떠나지 사랑이든 사람이든 모두가 이기적이기 때문이야 So far away, you’re gone Getting far away Too far away, you’re gone I know I have to know So time is yet now Right here to go I know you know Anything does know So time is yet now Right here to go Nobody doesn’t know anymore 떠가는 사람 떠가는 사랑 사랑의 끝은 과연 무엇일까 수많은 사람 스쳐간 사랑 사랑은 사랑으로 완벽할까 그래 말야 이타적인 게 어쩌면 되려 이기적이네 널 위해 한다는 말은 곧 내 욕심이기에 욕심을 버리면 행복해질 건가 채우지 못한 반쪽짜리 허상 삶은 저항과 복종 사이의 싸움이라는데 내가 보기에는 외로움들과의 싸움이네 눈물이 터져 나오면 그대 울어도 돼 (울어도 돼) 당신은 사랑받기에도 이미 충분한데 So time is yet now Right here to go I know you know Anything does know So time is yet now Right here to go Nobody doesn’t know anymore",RnB_Soul,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/013.mp3,남성
14,벌써 크리스마스,"케이윌, 소유 (SOYOU), 보이프렌드, 몬스타엑스, 우주소녀, 유승우, 브라더수, 마인드유, 듀에토, 정세운",첫눈이 내려와 눈을 감았더니 내게로 다가오네 겨울이 내 맘에 불어오는 바람은 너를 데려와 단숨에 나를 헝클어 너라는 겨울이 세상이 온통 하얗던 내 눈에 너만 보이던 그 겨울 그때의 네가 눈앞에 내려와 I need you I want a Christmas day with you 눈이 내리는 오늘밤 너와 둘이 손잡고 걷고 싶은데 I miss you I want a Christmas time with love 너로 가득한 이 순간 크게 너를 부르면 당장 내게 올 것 만 같아 너의 따뜻한 손 입가에 미소 날 보던 눈까지 더 선명해져 익숙한 너의 그 향기까지도 내 맘 전했을까 흩날리는 눈꽃이 오늘은 더 네가 그리워 내 맘 너는 알까 종소리 울려 퍼지던 내 옆에 웃고 있었던 그 겨울 그때 그곳에 지금 나 서있어 I need you I want a Christmas day with you 눈이 내리는 오늘밤 너와 둘이 손잡고 걷고 싶은데 I miss you I want a Christmas time with love 너로 가득한 이 순간 크게 너를 부르면 당장 내게 올 것 만 같아 나 추억을 걷다 보면 꼭 네가 돌아와 내게 다시 안길 것 같아 I need you I want a Christmas day with you 눈이 내리는 오늘밤 온 세상이 하얗게 너로 물들어 I miss you I want a Christmas time with love 너로 빛나는 이 순간 크게 너를 부르면 당장 내게 올 것 만 같아 너에게도 눈이 내릴까,RnB_Soul,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/014.mp3,혼성
15,찰나가 영원이 될 때 (The Eternal Moment),마크툽 (MAKTUB),서로를 향한 마음이 우주의 작은 뭉쳐짐이라면 이 아름다운 기억이 흩어져도 사라지진 않을 거야 잠들지 못한 바람은 고요히 빛나는 너의 바다로 그 안에 잠겨 죽어도 좋으니 나 네 품에 안겨 너의 이름이 긴 밤을 지나 찰나가 영원이 될 때 얼마나 내가 널 좋아하면 달에 네 목소리가 보여 오색 빛 하늘 별 숲 사이로 너라는 꽃이 피어나 그 세상의 반을 가진다 해도 그저 네 앞에선 꽃에 머물고픈 한 남자일 뿐 오롯이 나를 비춰요 어둠이 드리워도 눈이 부시게 눈물조차 반짝이는 밤의 기적을 노래하네 너의 이름이 긴 밤을 지나 찰나가 영원이 될 때 얼마나 내가 널 좋아하면 달에 네 목소리가 보여 오색 빛 하늘 별 숲 사이로 너라는 꽃이 피어나 그 세상의 반을 가진다 해도 그저 네 앞에선 꽃에 머물고픈 남자일 뿐 밤 하늘 수놓인 모든 것들이 운명 위로 내리는 걸 내 꿈에 안긴 널 한 번 더 가득히 안아 시간을 넘어 빛이 닿는 세계의 바깥까지 함께 너의 깊은 미소의 황홀 속 일렁임은 영원과 이어질 거야 얼마나 내가 널 원하는지 눈을 감아도 너와 마주쳐 쏟아지는 달빛의 선율을 따라 자유의 날개로 향하는 봄날엔 너의 유일한 숨결이 분다,"RnB_Soul, Indie",/content/drive/MyDrive/Hmm2Song/data/song/Full_input/015.mp3,남성
16,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),비도 오고 그래서 네 생각이 났어 생각이 나서 그래서 그랬던거지 별 의미 없지 오늘은 오랜만에 네 생각을 하는 날이야 일부러 난 너와 내가 담겨 있는 노랠 찾아 오늘은 슬프거나 우울해도 괜찮은 맘이야 어차피 이 밤이 다 지나가면은 별 수도 없이 난 또 한 동안은 널 잊고 살테니까 내 가슴 속에만 품고 살아갈테니까 비도 오고 그래서 네 생각이 났어 생각이 나서 그래서 그랬던거지 별 의미 없지 우산 속에 숨어서 네 집을 지나쳐 그 날의 감정을 다시 느껴보고파서 떨어지는 빗물과 시계 초침 소리가 방 안 가득 채우면 그 때로 난 돌아가 차라리 난 이 비가 그치지 않았음 해 매일 기억 속에 살 수 있게 나 널 아프게 했던 못난 놈이니까 널 다시 품에 안을 자격도 없으니까 비도 오고 그래서 네 생각이 났어 생각이 나서 그래서 그랬던거지 별 의미 없지 우산 속에 숨어서 네 집을 지나쳐 그 날의 감정을 다시 느껴보고파서 우리에게 주어진 행복을 너무 빨리 쓴 것 같아 거기까지 인 것 같아 이 비가 그칠 땐 각자 있던 곳에서 다시 살아가야만 해 비도 오고 그래서 네 생각이 났어 생각이 나서 그래서 그랬던거지 별 의미 없지 우산 속에 숨어서 네 집을 지나쳐 그 날의 감정을 다시 느껴보고파서,RnB_Soul,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/016.mp3,여성
17,Love Me Again,V,추억도 의미 없이 내게 넌 사라지고 이쯤에도 I can’t Let you go Let you go  그 말이 다인 거니 한마디만 남기고 후회하면 won’t you Let me know Let me know  그래 나 솔직하게 다 말할래 너는 매일 어떤 사람 어떤 곳에 몇번씩이나 뭘 하는지 널 생각해 Lost without you baby  I wish you would love me again No I don’t want nobody else I wish you could love me again Again  I wish you would love me again No I don’t want nobody else I wish you could love me again Again  나만 자꾸 이런 건지 내 옆에 딴 사람 괜찮니 예전으로 천천히 Make it feel better Yeah make it forever  괜찮다 말하지 마 Said I’m all right Said I’ll be ﬁne I’m sorry 거짓말이야 떠나지마 저리 가지마 멀리 그래 나 솔직하게 다 말할래 너는 매일 어떤 사람 어떤 곳에 몇번씩이나 뭘 하는지 널 생각해 Lost without you baby  I wish you would love me again No I don’t want nobody else I wish you could love me again Again  I wish you would love me again No I don’t want nobody else I wish you could love me again Again I wish you would love me again No I don’t want nobody else I wish you could love me again Again,RnB_Soul,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/017.mp3,남성
18,UNLOVE (prod. HONNE),Zion.T,"혼잣말인 듯 거짓말인 듯 ‘나 이 노래 좋아했는데’ 목이 쉬도록 혀가 꼬인대도 뭐가 좋다고 널 불렀는데  단순해서 독해서 그런 너라도 좋아했는데 징그럽게 웃겨 우리? 맞아 우린 끝난 것 같아  Unlove unlove Unplug unplug It's over too quick with one click Hold up hold up This is messed up How is it so simple to unlove  First (first), first it was true love Now (now), now you just unloved First (first), first it was true love Now you just unloved Unlove  잠이 안 와서 잘 못 잤어 참 바보 같은 변명이네 짜증 나는 건 넌 아직까지도 내 편들고 앉아 있단 게 완벽했던 우리 멜로디 눈처럼 먼지 쌓여가네  Unlove unlove Unplug unplug It's over too quick with one click Hold up hold up This is messed up How is it so simple to unlove  First (first), first it was true love Now (now), now you just unloved First (first), first it was true love Now you just unloved Unlove  First (first), first it was true love Now (now), now you just unloved First (first), first it was true love Now you just unloved Unlove  Unlove",RnB_Soul,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/018.mp3,남성
19,이제 우리 꿈에서만 만나,Yyeon,날 원한다는 말에 바보같이 난 fall in 하지만 넌 안 미안해 빠진 내가 잘못이래 네가 보던 tv 네가 좋아했던 젤리 또 미련 남은 편지 이러면 너는 편한지 시간이 없다 해서 맞췄잖아 그래 네 말대로 다 해줬잖아 그런데 뭐가 또 그리 불편해 불쾌해 날 보면 쉽게 풀리게 돼? 팔다리가 아프다 해서 데려다 줬잖아 원한다 했던 거 다 해줬잖아 뭘 원하는지 모르겠잖아 날 원하는게 맞는 건지 You say afraid it my rain is so wavy I found me surrounded You say afraid it my rain is so wavy I found me surrounded 이제 우리 꿈에서만 만나 (꿈에서만 만나) 우리 꿈에서만 만나 (꿈에서만 만나) 이제 너는 far 이제 우리 꿈에서만 만나 (꿈에서만 만나) 우리 꿈에서만 만나 (꿈에서만 만나) 이제 너는 far 이제 우리 꿈에서만 만나  (간주중)  You say afraid it my rain is so wavy I found me surrounded 이제 우리 꿈에서만 만나 (꿈에서만 만나) 우리 꿈에서만 만나 (꿈에서만 만나) 이제 너는 far 이제 우리 꿈에서만 만나 (꿈에서만 만나) 우리 꿈에서만 만나 (꿈에서만 만나) 이제 너는 far 이제 우리 꿈에서만 만나,"RnB_Soul, Indie",/content/drive/MyDrive/Hmm2Song/data/song/Full_input/019.mp3,남성
20,Boat,죠지,I'm on a boat 눈에 보이는 사방이 바다야 갓 잡아 올린 생선을 회 쳐서 먹어 I'm on a boat 멀어지는 도시 We're going on 어딘가로 멀리멀리 I'm on a boat 내가 원했던 건 그게 전부야 흘러가는 파도와 내 흔들리는 보트 I'm on a boat 멀어지는 도시 We're going on 어딘가로 멀리멀리 지는 해를 바라보면서 잠들 수 있는 낙이 필요해 떠나지 말란 법은 없지만 두고 가야 할 게 많아 겁이 나는걸 가끔은 한심한 꿈들이 필요해 but 나를 바라보는 눈이 너무 많아 저 멀리 갈 수 있는 배가 필요해 내 삶은 파도 따라서 흘러가야돼 I'm on a boat 눈에 보이는 사방이 바다야 갓 잡아 올린 생선을 회 쳐서 먹어 I'm on a boat 멀어지는 도시 We're going on 어딘가로 멀리멀리 I'm on a boat 내가 원했던 건 그게 전부야 흘러가는 파도와 내 흔들리는 보트 I'm on a boat 멀어지는 도시 We're going on 어딘가로 멀리멀리 지금은 꽤나 멀리 온 듯해 생각했던 모습과는 조금 달라도 괜찮아 이건 모두 내가 바랬던 이상의 일부야 이 정돈 감수해야지 이이 예에에 큰 파도가 날 덮칠 수도 있지만 뜻밖의 사고가 날 수도 있지만 I'll be ok 난 내 삶에 만족해 날 향한 걱정과 우려는 필요 없어 I'm on a boat 눈에 보이는 사방이 바다야 갓 잡아 올린 생선을 회 쳐서 먹어 I'm on a boat 멀어지는 도시 We're going on 어딘가로 멀리멀리 I'm on a boat 내가 원했던 건 그게 전부야 흘러가는 파도와 내 흔들리는 보트 I'm on a boat 멀어지는 도시 We're going on 어딘가로 멀리멀리 I'm on a boat 눈에 보이는 사방이 바다야 갓 잡아 올린 생선을 회 쳐서 먹어 I'm on a boat 멀어지는 도시 We're going on 어딘가로 멀리멀리 I'm on a boat 내가 원했던 건 그게 전부야 흘러가는 파도와 내 흔들리는 보트 I'm on a boat 멀어지는 도시 We're going on 어딘가로 멀리멀리,RnB_Soul,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/020.mp3,남성
21,Bye bye my blue,백예린 (Yerin Baek),난 왜 니가 가진 것들을 부러워하는 걸까 감당하지도 못할 것들을 손에 꼭 쥐고서 여기서 무얼 얼만큼 더 나아지고픈 걸까 너도 똑같은 거 다 아는데 내가 이기적인 걸까 많이 가져도 난 아직 너 같진 않아 아픈 기억들 위로 매일 혼자 걸어 난 아플걸 알아도 자꾸 마음이 가나 봐 그래서 자꾸 네게 욕심을 내나 봐 나의 나의 나의 그대여 이름만 불러봐도 맘이 벅차요 난 더욱 더욱 더욱 크게 되어 널 가득 안고 싶고 그래요 하고 싶은 말을 하는 게 불안해서 너를 밀어내고서 불편하게 만들어 듣고 싶은 말이 너무나 많은데도 바라지를 못하고 마음 아프게 기다려 나의 나의 나의 그대여 이름만 불러봐도 맘이 벅차요 난 더욱 더욱 더욱 크게 되어 널 가득 안고 싶고 그래요,RnB_Soul,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/021.mp3,여성
22,Thirsty,aespa,"Yeah Yeah 난 또 너를 두드리고 있어 반짝이는 수면 위를 매일 잔잔하게 일렁이는 Sign 날 (봐) 알 수 없는 너를 가만 보면 깊은 그 눈빛이 궁금해지면 괜히 거친 바람처럼 난 너를 헤집어 알아 하루 종일 넌 비춰 빠짐없이 내 어떤 날씨까지 Oh 맑게 개다 흐려도 Ah-Ah 웃는 너는 Ah-Ah So tell me, What you wanna wanna do boy? 너는 닿을수록 Thirsty 분명 가득한데 Thirsty Yeah, I got you boy Sip sip sipping all night 더 Deep deep deep in all night 얕은 수면보다 훨씬 짙은 너의 맘 끝까지 알고 싶어져 Sip sip sipping all night 더 Deep deep deep in all night 맘이 커질수록 Thirsty Tell me, Tell me 느껴 너의 눈빛 향기 Feel so good Can't nobody ever stop me 순간 세상이 멈춘 것 같이 머리에 Ding 물결처럼 어질어질 넌 어때 웃지 말고 Uh 가만 보지 말고 인정해 봐 Real 지금 Boom boom trigger I 자꾸 심술 나 왠지 I 부푼 맘이 난 가끔 Ah-Ah 미울 만큼 Ah-Ah So tell me, What you wanna wanna do boy? 너는 닿을수록 Thirsty 분명 가득한데 Thirsty Yeah, I got you boy Sip sip sipping all night 더 Deep deep deep in all night 얕은 수면보다 훨씬 짙은 너의 맘 끝까지 알고 싶어져 Sip sip sipping all night 더 Deep deep deep in all night 맘이 커질수록 Thirsty 조급한 생각은 No No 이건 또 너를 위한 감정인 거야 Sip sip sip sip 그래서 난 Sip sip sip So thirsty thirsty thirsty Talking ‘bout it, Talking ‘bout it 솔직하게 전부 수면 깊이 감춰 놓은 네 맘으로 적셔 날 네 눈 속에 내가 좋아 그래 계속 욕심이 나 당연한 걸 너도 아마 Don’t cha Don’t cha Don’t cha Don't you baby 괜한 투정처럼 Thirsty 아니 사실인 걸 Thirsty Yeah, I got you boy Sip sip sipping all night 더 Deep deep deep in all night 여린 물결보다 고이 너의 맘을 어루만질 준비돼 있어 Sip sip sipping all night 더 Deep deep deep in all night 그래 너만 보면 Thirsty Woah (I'll make you) Woah (I'll make you) Woah Woah Baby 그래 너에게만 Thirsty",RnB_Soul,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/022.mp3,여성
23,사랑이라 믿었던 것들은 (Feat. 이수현),BIG Naughty (서동현),사랑이라 믿었던 것들은 어린 날의 추억일 뿐 추억이라 믿었던 것들은 오래 썩는 기억일 뿐 기억이라 믿었던 것들은 지금 너와 나의 기쁨 깊은 곳에서 숨 쉬는 불행들의 연료일 뿐 불행이라 믿었던 것들은 어린 날의 상처일 뿐 상처라 믿었던 것들은 새로운 살의 양분일 뿐 새살이라 믿었던 것들은 의미 없는 가죽일 뿐 그 살가죽을 뚫고 온 너를 사랑이라 믿었을 뿐 길 잃었다 실없다 일없다 사랑에 길 잃었다 웃었다 누군가 웃는 바람에 길었다 질었다 굶주렸다 사랑 따위에 비웠다 지웠다 고작 너란 사람에 쉬웠다 사랑이라 믿었던 것들은 어린 날의 미련일 뿐 미련이라 믿었던 것들은 피지 못한 필연일 뿐 필연이라 믿었던 것들은 지금 너와 나에 깃든 더 짙은 색으로 태어난 시련들의 시작일 뿐 시작이라 믿었던 것들은 끝의 예쁜 이름일 뿐 이름이라 믿었던 것들은 너의 작은 조각일 뿐 조각이라 믿었던 것들이 어쩌면 너의 전부 그 전부를 건넨 너를 사랑이라 믿었을 뿐 사랑이라 믿을 때쯤에 넌 왜 불행에 불을 지피는데 상처라고 믿었었는데 넌 왜 새살이 날 용기를 주는데 미련이라 믿을 때쯤에 넌 왜 나타나 날 부추기는데 어젠 시작이라 믿었었는데 넌 왜 오늘의 끝엔 나를 밀어내는데 길 잃었다 실없다 일없다 사랑에 길 잃었다 웃었다 누군가 웃는 바람에 길었다 질었다 굶주렸다 사랑 따위에 비웠다 지웠다 고작 너란 사람에 쉬웠다,RnB_Soul,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/023.mp3,남성
24,Vancouver,BIG Naughty (서동현),It’s been 6 years and 100+ days Since you left here I’m getting paranoia ‘Cause you’re still here Always in my voice Yeah I’m on tour Following your voice It’s been 6 years and 100+ days Since you left here I’m getting paranoia ‘Cause you’re still here Always in my noise Yeah I’m on tour Following your voice 어떤 가사를 쓰건 결국 네 얘기를 쓰게 돼 어떤 친구를 만나도 네 생각에 엉망이 돼 네가 없는 서울의 밤거리를 걸을 때 너는 잠에서 지금 막 깼거니 해 가끔은 네가 너무 그리울 때 연락을 했다가도 지우는 게 맞겠거니 해 어쩌면 오지랖일 수도 있겠다 싶어 보냈던 카톡을 지워 그냥 잘 살겠거니 해 하다가도 항상 이상하게 밝은 네가 You 보단 Would you가 아직 익숙한 내가 행복했음 해 ‘Cause I’ll be your best friend Maybe boy whatever Forever and never 울어도 돼 힘들어도 돼 기대도 돼 잘 못해도 돼 포기해도 돼 보기 좋게 안 꾸며도 돼 Just be yourself 있는 그대로 네 모습 그대로 Vancouver 네가 있는 곳으로 I’ll move on Yellow cab plane bus or Uber 비행기가 안 뜨면 I’ll scuba dive Vancouver 네가 있는 곳으로 I’ll move on Yellow cab plane bus or Uber 비행기가 안 뜨면 I’ll scuba dive 여기까지가 네 생일날 보냈던 가사들이고 지금부터가 진짜 나의 마음이고 그냥 노래가 좋아서 내는 거니까 의미부여 하지마 고민하다가 지웠다던 그 카톡 사실 보냈었어 근데 답장하더라고 딴 사람이 그리고 바뀐 너의 프로필 속 그 사람이 그 사람이겠거니 하며 내 마음속엔 구름이 아마 그때부터였던 것 같아 너에 대한 내 집착이 심해져 갈 때마다 온 너의 연락 한 통이 나를 얼마나 미치게 했는지 너는 절대로 절대로 절대로 절대로 절대로 모를 거야 거짓말도 했어 인터뷰에서 혹시라도 네가 내 노래를 들을까 해서 네가 좋아하던 가수 제목 그대로 했어 난 네가 있던 시간에 혼자 남기로 했어 Vancouver 네가 있는 곳으로 I’ll move on Yellow cab plane bus or Uber 비행기가 안 뜨면 I’ll scuba dive Vancouver 네가 있는 곳으로 I’ll move on Yellow cab plane bus or Uber 비행기가 안 뜨면 I’ll scuba dive It’s been 6 years and 100+ days Since you left here I’m getting paranoia ‘Cause you’re still here Always in my voice Yeah I’m on tour Following your voice It’s been 6 years and 100+ days Since you left here I’m getting paranoia ‘Cause you’re still here Always in my noise Yeah I’m on tour Following your voice,RnB_Soul,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/024.mp3,남성
25,Beautiful,Crush,it`s a beautiful life 난 너의 곁에 있을게 it`s a beautiful life 너의 뒤에 서 있을게 beautiful love 하늘아래 너와 있다면 숨쉬는 것만으로도 좋아 it`s a beautiful life beautiful day 너의 기억에서 내가 살텐데 beautiful life beautiful day 내 곁에서 머물러줘 beautiful my love beautiful your heart it`s a beautiful life it`s a beautiful life it`s a beautiful life 언제나 널 지켜줄게 it`s a beautiful life 내게 기댈수가 있게 beautiful love 너의 눈물 너의 미소도 곁에서 함께 할 수 있도록 it`s a beautiful life beautiful day 미치도록 널 사랑했었던 날 beautiful life beautiful day 너를 잃고 싶지 않아 beautiful my love beautiful your heart it`s a beautiful life 세상에 너와 닮은 추억이 또 덩그러니 내게 남겨져있어 너와의 기억 너와의 추억 it`s a sorrowful life sorrowful day 슬픔을 이기지 못하는 내게 sorrowful life sorrowful day 내 곁에서 떠나지마 추억속에 내가 살지 않도록 it`s a beautiful life,"RnB_Soul, Ballad",/content/drive/MyDrive/Hmm2Song/data/song/Full_input/025.mp3,남성
26,Take Two,방탄소년단,"Will you stay? 흘러가는 저 시간 잡아두고 싶어 with me Will you go? 어떤 얼굴을 하고 서 있을까 이젠 기억나지 않는 새벽들 Say Oh I’m runnin' round in a daze We been walkin' so many ways 가슴이 터질 것 같아 Can’t you see the take two Stories unfolding just for you 너와 함께하는 청춘 지금 내 손을 잡아 Yeah we never felt so young When together sing the song 서로의 눈 맞추며 어둠 속에도 Yeah we never felt so right When I got you by my side 함께 걷던 길 따라 Oh we young forever 사막도 바다가 돼서 we swim forever 외로워했던 고래도 이젠 singing together 함께니깐, 영원을 바래도 무섭지 않아 내 믿음은 너고 하나뿐인 이유니깐 You’re my silver lining You the one who just light me up Oh I can always feel you beside me 노을이 빌딩에 부딪쳐 우린 이렇게 서로에 주어져 Say Oh I’m runnin' round in a daze We been walkin' so many ways 널 품에 터질 듯 안아 Can’t you see the take two Letters I didn’t send to you 너와 함께하는 청춘 시작일지도 몰라 Yeah we never felt so young When together sing the song 서로의 눈 맞추며 어둠 속에도 Yeah we never felt so right When I got you by my side 함께 걷던 길 따라 Oh we young forever 당신과 함께해서 가능했고 당신과 함께여서 행복했어 당신의 목소리에 숨을 쉬고 당신의 눈물들로 일어섰어 당신들의 과분한 사랑을 내가 받을 자격 있을까 수년간 우리가 만든 영혼의 교집합 함께여서 너무 고맙고 행복합니다 부디 앞으로도 행복합시다 Yeah we never felt so young When together sing the song 서로의 눈 맞추며 비가 내려도 Yeah we never felt so right When I got you by my side 함께 맞던 별 따라 Oh we young forever 이렇게 노래해 (We ain’t never felt so young) Won’t you hold my hand Yeah we never felt so right Need you here tonight (We ain’t never felt so young) Oh we young forever (Never felt so young) Yeah Never felt, never felt so young",RnB_Soul,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/026.mp3,남성
